"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy","profit","actualProfit"
"84",5731,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE5","C",39.04,2,2,2,342,335,"Poor","rental (private)",51.470159,-0.08359,106,26,2,"denmark hill","Thames Water",56300,"Southwark","light_rail",0,1,1,0.4511364,227000,352826.849815008,0.554303303149817,1,0.554303303149817,0.554303303149817
"85",7063,NA,NA,"F","N","L",NA,NA,NA,"CHEAM",NA,NA,"SM3","C",39,2,1.8,1.7,269,263,"Good","owner-occupied",51.370269,-0.229348,75,42,5,"stoneleigh","SES Water",55400,"Sutton","rail",0,1,0,1.2440428,130000,201031.933010126,0.546399484693275,1,0.546399484693275,0.546399484693275
"86",3165,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"SW17","D",157.88,5,7.3,7.1,277,268,"Poor","owner-occupied",51.436204,-0.163452,106,32,3,"tooting bec","Thames Water",60700,"Wandsworth","tube",1,0,0,0.2311608,978000,1510025.32056545,0.543993170312323,1,0.543993170312323,0.543993170312323
"87",10994,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM11","D",67,3,3.8,2.2,339,193,"Average","owner-occupied",51.576723,0.213661,99,30,6,"emerson park","Essex & Suffolk Water",52600,"Havering","light_rail",0,0,1,0.6437704,161000,247925.417835144,0.539909427547478,1,0.539909427547478,0.539909427547478
"88",6054,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",200,7,8.6,4.2,243,120,"Average","owner-occupied",51.608753,-0.292828,82,64,5,"canons park","Affinity Water",55100,"Barnet","tube",1,0,0,0.0708396,651000,1001209.15374754,0.537955689320334,1,0.537955689320334,0.537955689320334
"89",1432,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW9","C",81,3,2.7,1.5,177,97,"Good","rental (private)",51.473122,-0.120544,99,10,2,"stockwell","Thames Water",54900,"Lambeth","tube",2,0,0,0.1932554,329000,505112.171846998,0.53529535515805,1,0.53529535515805,0.53529535515805
"90",6682,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR7","D",36,2,2.5,0.9,405,145,"Average","rental (private)",51.397515,-0.108996,29,46,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.4455438,127000,194556.718828126,0.531942667937997,1,0.531942667937997,0.531942667937997
"91",4840,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",29,1,2.2,1.7,450,340,"Average","rental (private)",51.592658,-0.030523,140,14,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.8811452,156000,238757.655941273,0.530497794495339,1,0.530497794495339,0.530497794495339
"92",3738,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","E",227,8,7.7,4,230,120,"Poor","owner-occupied",51.455141,-0.094036,126,30,2,"north dulwich","Thames Water",76600,"Lambeth","rail",0,1,0,0.3305848,1250000,1911932.2934529,0.52954583476232,1,0.52954583476232,0.52954583476232
"93",8346,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE15","D",69,3,2.9,0.8,218,60,"Good","owner-occupied",51.48242,-0.055424,77,4,2,"south bermondsey","Thames Water",43200,"Southwark","rail",0,1,0,0.5704452,337000,514803.338684922,0.527606346246061,1,0.527606346246061,0.527606346246061
"94",4617,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","E",98,5,6.1,1.2,324,59,"Poor","owner-occupied",51.384997,-0.276262,44,29,5,"tolworth","Thames Water",72000,"Kingston upon Thames","rail",0,1,0,0.6406634,405000,617779.603753379,0.525381737662664,1,0.525381737662664,0.525381737662664
"95",4304,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE22","C",47,2,1.5,1.2,182,142,"Average","owner-occupied",51.462303,-0.066803,96,23,2,"peckham rye","Thames Water",62600,"Southwark","light_rail",0,1,1,0.6530914,259000,394610.259327511,0.523591734855255,1,0.523591734855255,0.523591734855255
"96",13625,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA0","D",80,5,4.3,0.9,309,65,"Good","owner-occupied",51.542706,-0.30331,116,37,4,"alperton","Affinity Water",51400,"Brent","tube",1,0,0,0.4269018,306000,463761.397260777,0.515560121767245,1,0.515560121767245,0.515560121767245
"97",5521,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW8","C",84,4,2.8,0.7,191,44,"Good","owner-occupied",51.524597,-0.16943,38,38,1,"edgware road (bakerloo)","Thames Water",39800,"Westminster","tube",2,0,0,0.2933008,669000,1012410.13822559,0.51331859226545,1,0.51331859226545,0.51331859226545
"98",8888,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW7","B",103,4,1.8,1.6,97,90,"Average","owner-occupied",51.468531,-0.328675,107,11,4,"isleworth","Thames Water",57100,"Hounslow","rail",0,1,0,0.826462,354000,533886.299568398,0.508153388611295,1,0.508153388611295,0.508153388611295
"99",4403,NA,NA,"F","N","L",NA,NA,NA,"EARLSFIELD",NA,NA,"SW18","C",101,4,3.4,2,175,102,"Average","owner-occupied",51.4395,-0.182226,83,13,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.3585478,450000,677442.883500462,0.505428630001028,1,0.505428630001028,0.505428630001028
"100",68,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW13","D",109,6,4.9,2.3,254,117,"Average","owner-occupied",51.48395,-0.239336,68,6,2,"barnes bridge","Thames Water",65600,"Richmond upon Thames","tube",1,0,0,1.2564708,722000,1083194.71012804,0.500269681617778,1,0.500269681617778,0.500269681617778
"101",9445,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N10","C",157,5,5.1,2.4,183,87,"Average","owner-occupied",51.596138,-0.139975,126,88,3,"alexandra palace","Thames Water",64800,"Haringey","rail",0,1,0,1.1514542,811000,1215814.23991275,0.499154426526201,1,0.499154426526201,0.499154426526201
"102",5819,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",126,5,4.3,1.8,178,76,"Very Poor","rental (private)",51.517483,-0.163139,45,34,1,"marble arch","Thames Water",60700,"Westminster","tube",1,0,0,0.3187782,1288000,1926728.65661757,0.495907342094386,1,0.495907342094386,0.495907342094386
"103",4885,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",85,4,3.1,1.2,205,77,"Average","owner-occupied",51.440993,-0.188009,52,11,3,"earlsfield","Thames Water",63100,"Wandsworth","rail",0,1,0,0.1901484,495000,739798.359875241,0.494542141162102,1,0.494542141162102,0.494542141162102
"104",114,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","D",84.9,4,4.2,3.1,273,202,"Good","owner-occupied",51.473939,-0.169914,154,6,2,"clapham junction","Thames Water",66400,"Wandsworth","light_rail",0,1,1,0.8550464,473000,706538.111169429,0.493738078582303,1,0.493738078582303,0.493738078582303
"105",3174,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW6","E",245,8,11,7,262,160,"Good","owner-occupied",51.543137,-0.178071,19,43,2,"south hampstead","Thames Water",60900,"Brent","light_rail",0,0,1,0.1323582,2233000,3329731.01760784,0.49114689548045,1,0.49114689548045,0.49114689548045
"106",3406,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR2","E",220,9,16,5.5,336,112,"Very Poor","owner-occupied",51.359297,-0.08417,19,82,3,"lloyd park","Thames Water",61500,"Croydon","light_rail",0,0,1,0.5505604,764000,1135880.13230666,0.486754099877821,1,0.486754099877821,0.486754099877821
"107",5231,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW7","D",78,3,4,1.6,289,115,"Very Poor","rental (private)",51.494404,-0.18484,143,19,1,"gloucester road","Thames Water",70100,"Kensington and Chelsea","tube",3,0,0,0.1609426,850000,1263306.64784277,0.486243115109146,1,0.486243115109146,0.486243115109146
"108",695,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N10","D",141,5,5.5,4.1,223,165,"Poor","owner-occupied",51.59027,-0.143073,107,98,3,"highgate","Thames Water",65800,"Haringey","tube",1,0,0,0.9967256,745000,1104691.4192041,0.482807274099466,1,0.482807274099466,0.482807274099466
"109",3539,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM2","E",96,4,5.8,2.2,341,130,"Average","owner-occupied",51.57785,0.207322,30,31,6,"gidea park","Essex & Suffolk Water",54000,"Havering","rail",0,1,0,0.4045314,293000,434289.949840245,0.482218258840427,1,0.482218258840427,0.482218258840427
"110",7735,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE28","C",82.05,5,2.5,2.3,187,167,"Average","owner-occupied",51.510491,0.12813,40,3,4,"abbey wood","Thames Water",49800,"Greenwich","rail",0,1,0,2.1357518,252000,373230.739331899,0.481074362428169,1,0.481074362428169,0.481074362428169
"111",11281,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","F",105,4,7.7,2.7,417,146,"Poor","owner-occupied",51.470963,-0.191401,35,7,2,"imperial wharf","Thames Water",58900,"Hammersmith and Fulham","light_rail",0,1,1,0.7761286,633000,936985.535033732,0.480229913165454,1,0.480229913165454,0.480229913165454
"112",9363,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW5","E",54.15,2,4.2,3.2,458,357,"Poor","owner-occupied",51.495489,-0.191611,65,14,1,"earls court","Thames Water",56600,"Kensington and Chelsea","tube",2,0,0,0.2839798,534000,790317.372098926,0.47999507883694,1,0.47999507883694,0.47999507883694
"113",14001,NA,NA,"F","N","L",NA,NA,NA,"ADDISCOMBE",NA,NA,"CR0","B",48,2,1.8,1.8,228,228,"Good","owner-occupied",51.380107,-0.07103,46,59,3,"addiscombe","Thames Water",59100,"Croydon","light_rail",0,0,1,0.1236586,181000,267450.803526071,0.477628748762824,1,0.477628748762824,0.477628748762824
"114",13112,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W4","C",134,6,4,2.2,156,83,"Average","owner-occupied",51.503573,-0.255683,91,7,2,"turnham green","Thames Water",72900,"Hounslow","tube",2,0,0,0.6046222,9e+05,1329714.09915278,0.477460110169756,1,0.477460110169756,0.477460110169756
"115",7006,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","E",68,3,4.1,2.9,347,248,"Very Poor","owner-occupied",51.496104,-0.137247,68,13,1,"victoria","Thames Water",57500,"Westminster","tube",3,1,0,0.3610334,589000,869608.747237571,0.476415530114722,1,0.476415530114722,0.476415530114722
"116",2740,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",126,5,3.7,1.7,155,67,"Average","owner-occupied",51.404925,-0.19336,75,19,4,"morden","Thames Water",72900,"Merton","tube",1,0,0,0.2466958,557000,822163.523517688,0.476056595184359,1,0.476056595184359,0.476056595184359
"117",5548,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N7","D",134,5,6,3.3,255,137,"Very Poor","owner-occupied",51.556467,-0.113922,75,30,2,"holloway road","Thames Water",58700,"Islington","tube",1,0,0,0.4126096,887000,1304830.06149184,0.471059821298575,1,0.471059821298575,0.471059821298575
"118",4491,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW1","C",47,3,1.5,1.2,181,152,"Average","rental (private)",51.446133,-0.335105,14,12,5,"twickenham","Thames Water",70600,"Richmond upon Thames","rail",0,1,0,0.6095934,218000,319867.008631315,0.467279856106951,1,0.467279856106951,0.467279856106951
"119",13232,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT6","D",59.9,3,4.3,4.1,366,351,"Good","owner-occupied",51.377727,-0.304971,129,31,6,"chessington north","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,1.1079562,290000,425414.54881857,0.466946720064035,1,0.466946720064035,0.466946720064035
"120",12265,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","C",47,2,1.3,1.2,157,146,"Average","rental (private)",51.527085,-0.170538,65,38,1,"edgware road (bakerloo)","Thames Water",39800,"Westminster","tube",2,0,0,0.5306756,323000,473291.289473857,0.465298109826181,1,0.465298109826181,0.465298109826181
"121",6702,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM2","E",99,3,5.9,2.5,337,143,"Poor","owner-occupied",51.344529,-0.196167,94,98,5,"belmont","SES Water",67900,"Sutton","rail",0,1,0,0.2249468,336000,488030.141642511,0.452470659650329,1,0.452470659650329,0.452470659650329
"122",14704,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW10","D",228,4,8.8,7.1,218,174,"Average","owner-occupied",51.44248,-0.313583,60,10,5,"twickenham","Thames Water",66600,"Richmond upon Thames","rail",0,1,0,1.4080924,1200000,1741494.96486376,0.451245804053137,1,0.451245804053137,0.451245804053137
"123",9699,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W13","C",146,6,3.2,1.7,126,65,"Average","owner-occupied",51.506817,-0.317765,108,26,3,"northfields","Thames Water",72200,"Ealing","tube",1,0,0,0.4573504,780000,1129411.56629956,0.447963546537894,1,0.447963546537894,0.447963546537894
"124",2619,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG11","C",63,3,1.5,1.5,133,133,"Average","owner-occupied",51.534002,0.075733,151,4,4,"barking","Essex & Suffolk Water",44200,"Barking and Dagenham","tube",2,0,1,0.571688,153000,221183.772255511,0.445645570297458,1,0.445645570297458,0.445645570297458
"125",1752,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","C",26,2,0.9,0.8,204,184,"Average","owner-occupied",51.352222,-0.101943,71,73,6,"purley oaks","Thames Water",62300,"Croydon","rail",0,1,0,0.4946344,153000,221020.607401258,0.444579133341554,1,0.444579133341554,0.444579133341554
"126",1739,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","C",154,6,3.3,2.4,123,86,"Average","owner-occupied",51.360974,0.081101,73,96,6,"orpington","Thames Water",50500,"Bromley","rail",0,1,0,1.391936,416000,600508.830435959,0.443530842394131,1,0.443530842394131,0.443530842394131
"127",7149,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"N20","D",311,10,11,8.7,209,157,"Average","owner-occupied",51.631489,-0.164133,45,89,4,"oakleigh park","Affinity Water",58400,"Barnet","rail",0,1,0,0.5766592,1460000,2106911.0557289,0.443089764197874,1,0.443089764197874,0.443089764197874
"128",3386,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",66,3,3.5,2.8,278,220,"Very Poor","owner-occupied",51.468065,-0.010279,98,23,2,"lewisham","Thames Water",59500,"Lewisham","light_rail",0,1,1,0.2094118,299000,431041.020781361,0.441608765155053,1,0.441608765155053,0.441608765155053
"129",6165,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","D",97,4,4.8,1.1,280,63,"Very Poor","owner-occupied",51.535218,-0.185207,16,42,2,"maida vale","Thames Water",59600,"Westminster","tube",2,0,0,0.537511,754000,1086011.90289959,0.440334088726241,1,0.440334088726241,0.440334088726241
"130",6887,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W12","D",36,1,2.2,1.1,323,164,"Average","rental (social)",51.506731,-0.242003,86,10,2,"shepherds bush market","Thames Water",48800,"Hammersmith and Fulham","tube",2,0,0,0.6568198,220000,316522.641971384,0.438739281688109,1,0.438739281688109,0.438739281688109
"131",11246,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",81,2,2.1,2.2,172,177,"Good","owner-occupied",51.50217,-0.098875,34,9,1,"borough","Thames Water",56600,"Southwark","tube",1,0,0,0.360412,556000,799558.801484459,0.438055398353344,1,0.438055398353344,0.438055398353344
"132",4158,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW3","E",182,7,8.4,5.1,260,158,"Very Poor","owner-occupied",51.486964,-0.168428,72,11,1,"south kensington","Thames Water",59900,"Kensington and Chelsea","tube",3,0,0,0.7152314,2935000,4215599.52528553,0.436320110829823,1,0.436320110829823,0.436320110829823
"133",13565,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE16","E",41,2,2.8,1.3,403,184,"Good","owner-occupied",51.503838,-0.043389,40,8,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.6822972,410000,588334.51346008,0.434962227951415,1,0.434962227951415,0.434962227951415
"134",12114,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT3","E",119,6,6.4,3,305,142,"Average","owner-occupied",51.390781,-0.249153,77,22,4,"motspur park","Thames Water",65000,"Kingston upon Thames","rail",0,1,0,0.6580626,505000,720727.7552725,0.42718367380693,1,0.42718367380693,0.42718367380693
"135",1527,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE9","E",91,5,4.9,1.6,309,101,"Average","owner-occupied",51.45961,0.052937,24,46,4,"eltham","Thames Water",59600,"Greenwich","rail",0,1,0,0.4095026,350000,499379.235462591,0.426797815607403,1,0.426797815607403,0.426797815607403
"136",10494,NA,NA,"S","N","F",NA,NA,NA,"STREATHAM HILL",NA,NA,"SW2","D",171,7,7,4,232,130,"Poor","owner-occupied",51.440855,-0.117063,84,68,3,"streatham hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.6095934,747000,1065453.29931511,0.426309637637358,1,0.426309637637358,0.426309637637358
"137",7534,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N15","D",112,5,4.8,1.5,224,65,"Average","owner-occupied",51.584181,-0.079547,32,13,3,"seven sisters","Thames Water",44000,"Haringey","tube",1,1,1,0.4672928,442000,627257.924514406,0.419135575824448,1,0.419135575824448,0.419135575824448
"138",13510,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",127,5,5,3.7,222,165,"Good","owner-occupied",51.388299,0.09496,66,77,6,"st mary cray","Thames Water",59500,"Bromley","rail",0,1,0,0.9202934,413000,585076.486299244,0.416650087891632,1,0.416650087891632,0.416650087891632
"139",6120,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",137,6,5.5,4,230,164,"Good","owner-occupied",51.418497,-0.184742,76,17,3,"colliers wood","Thames Water",66200,"Merton","tube",1,0,0,0.472264,714000,1010331.50775964,0.415030122912665,1,0.415030122912665,0.415030122912665
"140",9712,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE8","D",117.45,5,5.3,4.1,271,208,"Poor","owner-occupied",51.468812,-0.017748,94,7,2,"elverson road","Thames Water",50700,"Lewisham","light_rail",0,0,1,0.0447408,498000,704369.527321851,0.414396641208536,1,0.414396641208536,0.414396641208536
"141",76,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","C",68.25,3,1.9,1.8,167,161,"Average","owner-occupied",51.506683,-0.033944,49,6,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.9992112,360000,508555.64923974,0.4126545812215,1,0.4126545812215,0.4126545812215
"142",14971,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA14","D",366,11,17,9.3,228,126,"Poor","owner-occupied",51.430012,0.092264,6,52,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,1.0545158,924000,1304845.05497958,0.412169972921624,1,0.412169972921624,0.412169972921624
"143",8543,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR7","D",92.55,4,4.5,3.9,255,217,"Good","owner-occupied",51.404932,-0.097763,56,57,4,"thornton heath","Thames Water",44900,"Croydon","rail",0,1,0,0.5213546,315000,444582.235040729,0.411372174732472,1,0.411372174732472,0.411372174732472
"144",684,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG4","E",127,4,6.9,2.6,280,106,"Average","owner-occupied",51.582113,0.048609,32,26,4,"redbridge","Thames Water",55300,"Redbridge","tube",1,0,0,0.5238402,440000,620832.802027965,0.410983640972649,1,0.410983640972649,0.410983640972649
"145",8401,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW13","C",98,6,2.6,1.2,149,66,"Good","owner-occupied",51.440932,-0.416633,83,16,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.6965894,307000,432662.499827591,0.409324103672935,1,0.409324103672935,0.409324103672935
"146",5483,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E1","C",74,4,2.7,2.1,203,161,"Average","owner-occupied",51.511671,-0.052594,71,12,2,"shadwell","Thames Water",62600,"Tower Hamlets","light_rail",0,0,1,0.2069262,373000,524642.306692842,0.406547739122902,1,0.406547739122902,0.406547739122902
"147",6412,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",74,4,1.8,1.3,139,97,"Average","rental (private)",51.51486,-0.036244,133,10,2,"limehouse","Thames Water",50700,"Tower Hamlets","light_rail",0,0,1,0.3846466,290000,407064.568364997,0.403670925396541,1,0.403670925396541,0.403670925396541
"148",11528,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW2","C",97,6,2.7,1.2,161,68,"Average","owner-occupied",51.566912,-0.242222,139,51,3,"neasden","Thames Water",43400,"Camden","tube",1,0,0,1.071915,470000,659700.773728219,0.403618667506849,1,0.403618667506849,0.403618667506849
"149",5084,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW9","B",56,2,0.8,0.8,81,81,"Good","owner-occupied",51.479137,-0.278,108,6,3,"kew gardens","Thames Water",61900,"Richmond upon Thames","tube",1,0,1,0.5878444,289000,405377.924181045,0.402691779173168,1,0.402691779173168,0.402691779173168
"150",6194,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",108,6,4.9,2.8,254,144,"Average","owner-occupied",51.563306,-0.41921,66,41,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.7046676,395000,552595.612673,0.39897623461519,1,0.39897623461519,0.39897623461519
"151",4294,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW8","D",141,5,6.6,2,265,78,"Average","owner-occupied",51.497782,-0.298562,141,19,3,"south ealing","Thames Water",50200,"Hounslow","tube",1,0,0,0.7040462,626000,873355.523306555,0.395136618700567,1,0.395136618700567,0.395136618700567
"152",14781,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","D",118,5,5.7,2.2,275,104,"Average","owner-occupied",51.580232,0.067692,185,27,4,"gants hill","Thames Water",55100,"Redbridge","tube",1,0,0,0.282737,403000,562198.547752232,0.395033617251197,1,0.395033617251197,0.395033617251197
"153",7793,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM5","C",52,2,1.8,1.3,193,145,"Average","owner-occupied",51.608976,0.174458,52,80,6,"gidea park","Essex & Suffolk Water",42400,"Havering","rail",0,1,0,3.1772182,129000,179823.90487303,0.393983758705662,1,0.393983758705662,0.393983758705662
"154",11913,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE13","C",142,7,4.3,2.2,170,88,"Average","owner-occupied",51.463161,-0.020728,137,25,2,"lewisham","Thames Water",60400,"Lewisham","light_rail",0,1,1,0.5431036,692000,964060.150150791,0.393150505998253,1,0.393150505998253,0.393150505998253
"155",368,NA,NA,"T","N","F",NA,NA,NA,"PLUMSTEAD",NA,NA,"SE18","G",123,6,13,1.9,580,84,"Very Poor","owner-occupied",51.4848,0.086518,239,43,4,"plumstead","Thames Water",48200,"Greenwich","rail",0,1,0,0.584116,339000,471953.950980026,0.392194545663793,1,0.392194545663793,0.392194545663793
"156",13803,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","E",92,4,5.1,1.5,285,83,"Average","owner-occupied",51.381549,-0.082207,96,57,3,"lebanon road","Thames Water",50700,"Croydon","light_rail",0,0,1,0.4964986,315000,438351.362829734,0.391591628030901,1,0.391591628030901,0.391591628030901
